ID	DiseaseName	DiseaseID	AltDiseaseIDs	Synonyms
/d/11993	Cystadenocarcinoma, Mucinous	MESH:D018282	DO:DOID:3603	Cystadenocarcinomas, Mucinous|Mucinous Cystadenocarcinoma|Mucinous Cystadenocarcinomas
/d/13631	Cystadenocarcinoma, Papillary	MESH:D018283	DO:DOID:3110	Cystadenocarcinomas, Papillary|Papillary Cystadenocarcinoma|Papillary Cystadenocarcinomas
/d/16165	Cystadenocarcinoma, Serous	MESH:D018284	DO:DOID:3114	Cystadenocarcinomas, Serous|Serous Cystadenocarcinoma|Serous Cystadenocarcinomas
/d/05099	Cystadenofibroma	MESH:D062625	DO:DOID:5477|DO:DOID:5482	Adenofibroma, Clear Cell|Adenofibromas, Clear Cell|Benign Clear Cell Adenofibroma|Benign Cystadenofibroma|Benign Cystadenofibromas|Borderline Clear Cell Adenofibroma|Borderline Cystadenofibroma|Borderline Cystadenofibromas|Clear Cell Adenofibroma|Clear Cell Adenofibromas|Cystadenofibroma, Benign|Cystadenofibroma, Borderline|Cystadenofibromas|Cystadenofibromas, Benign|Cystadenofibromas, Borderline
/d/05100	Cystadenoma	MESH:D003537	DO:DOID:2634	Cystadenomas
/d/13469	Cystadenoma, Serous	MESH:D018293	na	Cystadenomas, Serous|Serous Cystadenoma|Serous Cystadenomas
/d/05101	Cystathionase Deficiency	MESH:C562680	na	na
/d/05103	Cystic Adenomatoid Malformation of Lung, Congenital	MESH:D015615	na	Congenital Cystic Adenomatoid Malformation|Congenital Cystic Adenomatoid Malformation of Lung|Congenital Cystic Adenomatoid Malformation, Type 1|Congenital Cystic Adenomatoid Malformation, Type 2|Congenital Cystic Adenomatoid Malformation, Type 3|Congenital Cystic Adenomatoid Malformation, Type I|Congenital Cystic Adenomatoid Malformation, Type II|Congenital Cystic Adenomatoid Malformation, Type III|Cystic Adenomatoid Malformation of Lung|Lung Malformation, Congenital Cystic Adenomatoid|Lung Malformation, Cystic Adenomatoid, Congenital
/d/11137	Cystic dilatation of renal collecting tubes	MESH:C531743	na	na
/d/05102	Cysticercosis	MESH:D003551	DO:DOID:10079	Cysticercoses
/d/05108	Cystic Fibrosis	MESH:D003550	DO:DOID:1485|OMIM:219700	CF|Cystic Fibrosis of Pancreas|Cystic Fibrosis, Pancreatic|Cystic Fibrosis, Pulmonary|Fibrocystic Disease of Pancreas|Fibrosis, Cystic|Mucoviscidosis|Pancreas Fibrocystic Disease|Pancreas Fibrocystic Diseases|Pancreatic Cystic Fibrosis|Pulmonary Cystic Fibrosis
/d/18486	Cystic Kidney Disease with Ventriculomegaly	MESH:C565657	OMIM:219730	VENTRICULOMEGALY WITH CYSTIC KIDNEY DISEASE|VMCKD
/d/05113	Cystic medial necrosis of aorta	MESH:C536230	na	Erdheim Cystic medial necrosis of aorta
/d/05116	Cystinosis	MESH:D003554	DO:DOID:1064|OMIM:219800	CTNS|Cystine Diatheses|Cystine Diathesis|Cystine Disease|Cystine Diseases|Cystine Storage Disease|Cystine Storage Diseases|Cystinoses|Cystinoses, Nephropathic|Cystinosin, Defect of|CYSTINOSIN, DEFECT OF  CYSTINOSIS, INFANTILE NEPHROPATHIC, INCLUDED|CYSTINOSIS, ATYPICAL NEPHROPATHIC, INCLUDED|Cystinosis, Nephropathic|Defect of Cystinosin|Defect of Cystinosins|Diatheses, Cystine|Diathesis, Cystine|Lysosomal Cystine Transport Protein, Defect Of|Nephropathic Cystinoses|Nephropathic Cystinosis|Storage Disease, Cystine|Storage Diseases, Cystine
/d/07028	Cystinosis, Infantile Nephropathic	MESH:C565655	na	na
/d/05117	Cystinosis, Late-Onset Juvenile or Adolescent Nephropathic Type	MESH:C562683	OMIM:219900	Cystinosis, Intermediate
/d/05119	Cystinosis, ocular nonnephropathic	MESH:C535765	OMIM:219750	Cystinosis, adult, nonnephropathic|Cystinosis, Adult Nonnephropathic|Cystinosis, benign, nonnephropathic|Cystinosis, Benign Nonnephropathic|CYSTINOSIS, OCULAR NONNEPHROPATHIC|Ocular nonnephropathic cystinosis
/d/05120	Cystinuria	MESH:D003555	DO:DOID:9266|OMIM:220100	CSNU|CSNU1, FORMERLY|CSNU3, FORMERLY|Cystinurias|CYSTINURIA, TYPE A/B, INCLUDED|CYSTINURIA, TYPE B, INCLUDED|CYSTINURIA, TYPE I, FORMERLY|CYSTINURIA, TYPE II, FORMERLY|CYSTINURIA, TYPE III, FORMERLY|CYSTINURIA, TYPE NON-I, FORMERLY CYSTINURIA, TYPE A, INCLUDED
/d/05121	Cystitis	MESH:D003556	DO:DOID:1679	Cystitides
/d/09446	Cystitis, Interstitial	MESH:D018856	DO:DOID:13949|DO:DOID:1678	Chronic Interstitial Cystitides|Chronic Interstitial Cystitis|Cystitides, Chronic Interstitial|Cystitides, Interstitial|Cystitis, Chronic Interstitial|Interstitial Cystitides|Interstitial Cystitides, Chronic|Interstitial Cystitis|Interstitial Cystitis, Chronic|Painful Bladder Syndrome
/d/14417	Cysts	MESH:D003560	na	Cyst
/d/11741	Cytochrome-c Oxidase Deficiency	MESH:D030401	DO:DOID:3762|OMIM:220110	Complex IV Deficiencies|Complex IV Deficiency|Cox Deficiencies|Cox Deficiency|Cytochrome-c Oxidase Deficiencies|Cytochrome C Oxidase Deficiency|Cytochrome Oxidase Deficiencies|Cytochrome Oxidase Deficiency|Deficiencies, Complex IV|Deficiencies, Cox|Deficiencies, Cytochrome-c Oxidase|Deficiencies, Cytochrome Oxidase|Deficiency, Complex IV|Deficiency, Cox|Deficiency, Cytochrome c Oxidase|Deficiency, Cytochrome-c Oxidase|Deficiency, Cytochrome Oxidase|Mitochondrial Complex IV Deficiency|Oxidase Deficiencies, Cytochrome|Oxidase Deficiencies, Cytochrome-c|Oxidase Deficiency, Cytochrome|Oxidase Deficiency, Cytochrome-c
/d/05129	Cytomegalic inclusion body disease	MESH:C538505	na	na
/d/05131	Cytomegalovirus Retinitis	MESH:D017726	DO:DOID:0080160	Cytomegaloviral Retinitis|Retinitis, Cytomegaloviral|Retinitis, Cytomegalovirus
/d/00227	Cytosolic acetoacetyl-CoA thiolase deficiency	MESH:C536005	OMIM:614055	ACAT2D|Acat2 Deficiency|Acetocoenzyme A acetyltransferase 2 deficiency|Acetyl-coa acetyltransferase 2 deficiency|ACETYL-CoA ACETYLTRANSFERASE-2 DEFICIENCY
/d/05134	Czech dysplasia, metatarsal type	MESH:C535766	OMIM:609162	Czech Dysplasia|CZECH DYSPLASIA, METATARSAL TYPE|Progressive Pseudorheumatoid Dysplasia with Hypoplastic Toes|Pseudorheumatoid dysplasia, progressive, with hypoplastic toes|Spondyloarthropathy with Short Third and Fourth Toes|SPONDYLOEPIPHYSEAL DYSPLASIA WITH PRECOCIOUS OSTEOARTHRITIS
/d/05138	Dacryocystitis	MESH:D003607	DO:DOID:950|DO:DOID:9938	Dacryoadenitides|Dacryoadenitis|Dacryocystitides
/d/05140	Daentl Towsend Siegel syndrome	MESH:C535768	na	Familial nephrosis, hydrocephalus, thin skin, blue sclerae syndrome|Hydrocephalus blue sclera nephropathy
/d/05142	Dahlberg Borer Newcomer syndrome	MESH:C535769	na	Hypoparathyroidism Lymphedema syndrome|Hypoparathyroidism-Lymphedema Syndrome|Lymphedema hypoparathyroidism syndrome|Lymphedema-Hypoparathyroidism Syndrome
/d/05143	Daish Hardman Lamont syndrome	MESH:C535770	na	Hydrocephalus, tall stature, joint laxity, and kyphoscoliosis
/d/16039	Dandruff	MESH:D063807	DO:DOID:8941	Scurf
/d/05152	Dandy Walker cyst	MESH:C538507	na	na
/d/05150	Dandy Walker malformation postaxial polydactyly	MESH:C535771	na	Dandy-Walker malformation with postaxial polydactyly|Dwm With Postaxial Polydactyly
/d/05148	Dandy-walker malformation with mental retardation, macrocephaly, myopia, and brachytelephalangy	MESH:C535985	na	Facial dysmorphism, macrocephaly, myopia and Dandy-Walker malformation
/d/05152	Dandy-Walker Syndrome	MESH:D003616	DO:DOID:2785|OMIM:220200	Cyst, Dandy-Walker|Cysts, Dandy-Walker|Dandy Walker Complex|Dandy-Walker Complex|Dandy-Walker Complices|Dandy-Walker Cyst|Dandy-Walker Cysts|Dandy-Walker Deformities|Dandy Walker Deformity|Dandy-Walker Deformity|Dandy Walker Malformation|Dandy-Walker Malformation|DANDY-WALKER MALFORMATION, INCLUDED|Dandy Walker Syndrome|Dandy Walker Syndrome, Familial|Dandy-Walker Syndrome, Familial|DWM, INCLUDED|DWS|Familial Dandy-Walker Syndrome|Hydrocephalus, Internal, Dandy-Walker Type|Hydrocephalus, Noncommunicating, Dandy-Walker Type|Luschka Magendie Foramina Atresia|Luschka-Magendie Foramina Atresia|Malformation, Dandy-Walker
/d/05153	Daneman Davy Mancer syndrome	MESH:C535986	na	Goiter, Multinodular, Cystic Renal Disease, and Digital Anomalies|Multinodular goiter, cystic renal disease, and digital anomalies|Multinodular Goiter-Cystic Renal Disease-Digital Anomalies
/d/00340	Darier Disease	MESH:D007644	DO:DOID:2734|OMIM:101900|OMIM:124200	Acantholytic Dyskeratotic Epidermal Nevi|Acantholytic Dyskeratotic Epidermal Nevus|Acrokeratosis Verruciformis|Acrokeratosis Verruciformis of Hopf|AKV|DAR|DARIER DISEASE;DD  DARIER DISEASE, ACRAL HEMORRHAGIC TYPE, INCLUDED|DARIER DISEASE, SEGMENTAL, INCLUDED|Darier's Disease|Dariers Disease|Darier White Disease|Darier-White Disease|Darier-White Diseases|Disease, Darier|Disease, Darier's|Disease, Darier-White|Disease, Hopf|Diseases, Darier-White|Diseases, Hopf|Hopf Acrokeratosis Verruciformis|Hopf Disease|Hopf Diseases|Keratosis Follicularis|Verruciformis, Acrokeratosis
/d/05159	Davenport Donlan syndrome	MESH:C535988	na	Dominant hearing loss, white hair, contractures, hyperkeratotic papillomata, and depressed chemotaxis
/d/05160	Davis Lafer syndrome	MESH:C535989	na	Lafer Davis syndrome|Mental retardation unusual facies Davis Lafer type
/d/02154	D-BIFUNCTIONAL PROTEIN DEFICIENCY	OMIM:261515	DO:DOID:0090031	17-BETA-HYDROXYSTEROID DEHYDROGENASE IV DEFICIENCY|DBP DEFICIENCY|PBFE DEFICIENCY|PEROXISOMAL BIFUNCTIONAL ENZYME DEFICIENCY
/d/11874	Deaf-Blind Disorders	MESH:D054062	na	Blind-Deaf Disorder|Blind Deaf Disorders|Blind-Deaf Disorders|Blindness Deafness|Blindness-Deafness|Deaf-Blind Disorder|Deaf-Blind Disorder, Prelingual|Deaf Blind Disorders|Deaf-Blind Disorders, Prelingual|Deaf-Blindness Disorder|Deaf Blindness Disorders|Deaf-Blindness Disorders|Deaf-Blind Syndrome|Deaf Blind Syndromes|Deaf-Blind Syndromes|Deaf-Mutism-Blind Disorder|Deaf Mutism Blind Disorders|Deaf-Mutism-Blind Disorders|Deafness Blindness|Deafness-Blindness|Deafness-Blindnesses, Prelingual|Deafness-Blindness, Prelingual|Disorder, Blind-Deaf|Disorder, Deaf-Blind|Disorder, Deaf-Blindness|Disorder, Deaf-Mutism-Blind|Disorder, Prelingual Deaf-Blind|Disorders, Blind-Deaf|Disorders, Deaf-Blind|Disorders, Deaf-Blindness|Disorders, Deaf-Mutism-Blind|Disorders, Prelingual Deaf-Blind|Hearing and Vision Loss|Prelingual Deaf-Blind Disorder|Prelingual Deaf Blind Disorders|Prelingual Deaf-Blind Disorders|Prelingual Deafness Blindness|Prelingual Deafness-Blindness|Prelingual Deafness-Blindnesses|Syndrome, Deaf-Blind|Syndromes, Deaf-Blind|Vision and Hearing Loss
/d/02482	Deafness	MESH:D003638	na	Acquired Deafness|Bilateral Deafness|Complete Hearing Loss|Deaf Mutism|Deaf-Mutism|Deafness, Acquired|Deafness, Bilateral|Deafness, Prelingual|Extreme Hearing Loss|Hearing Loss, Complete|Hearing Loss, Extreme|Prelingual Deafness
/d/05325	Deafness, Aminoglycoside-Induced	MESH:C564013	OMIM:580000	Deafness, Streptomycin-Induced|Streptomycin Ototoxicity
/d/05169	DEAFNESS AND MYOPIA	OMIM:221200	na	DFNMYP
/d/05170	Deafness, Autosomal Dominant 1	MESH:C565121	OMIM:124900	DEAFNESS, AUTOSOMAL DOMINANT 1, WITH OR WITHOUT THROMBOCYTOPENIA|Deafness, Progressive Low Tone|DFNA1|Hereditary Low Frequency Hearing Loss|Konigsmark Syndrome
/d/05171	Deafness, Autosomal Dominant 10	MESH:C563354	OMIM:601316	DFNA10
/d/05172	Deafness, Autosomal Dominant 11	MESH:C563353	OMIM:601317	DFNA11
/d/05219	Deafness, Autosomal Dominant 12	MESH:C563295	OMIM:601543	Deafness, Autosomal Dominant 8|DFNA12|DFNA8
/d/05173	Deafness, Autosomal Dominant 13	MESH:C566612	OMIM:601868	DFNA13
/d/05174	Deafness, Autosomal Dominant 15	MESH:C566545	OMIM:602459	DFNA15
/d/05175	Deafness, Autosomal Dominant 16	MESH:C565832	OMIM:603964	DFNA16
/d/05177	Deafness, Autosomal Dominant 18	MESH:C565267	OMIM:606012	DFNA18
/d/05178	Deafness, Autosomal Dominant 20	MESH:C565754	OMIM:604717	DFNA20|DFNA26
/d/05179	Deafness, Autosomal Dominant 21	MESH:C564634	OMIM:607017	DFNA21
/d/05181	Deafness, Autosomal Dominant 23	MESH:C565357	OMIM:605192	DFNA23
/d/05182	Deafness, Autosomal Dominant 24	MESH:C565239	OMIM:606282	DFNA24
/d/05183	Deafness, Autosomal Dominant 25	MESH:C565319	OMIM:605583	DFNA25
/d/05184	DEAFNESS, AUTOSOMAL DOMINANT 27	OMIM:612431	DO:DOID:0110556	DFNA27
/d/05185	Deafness, Autosomal Dominant 28	MESH:C563890	OMIM:608641	DFNA28
/d/05186	Deafness, Autosomal Dominant 2A	MESH:C567441	OMIM:600101	DFNA2A
/d/05187	Deafness, Autosomal Dominant 2B	MESH:C567214	OMIM:612644	DFNA2B
/d/05188	Deafness, Autosomal Dominant 30	MESH:C564706	OMIM:606451	DFNA30
/d/05189	Deafness, Autosomal Dominant 31	MESH:C563888	OMIM:608645	DFNA31
/d/05190	DEAFNESS, AUTOSOMAL DOMINANT 33	OMIM:614211	DO:DOID:0110562	DFNA33
/d/05191	Deafness, Autosomal Dominant 36	MESH:C564675	OMIM:606705	DFNA36
/d/05192	Deafness, Autosomal Dominant 39, with Dentinogenesis Imperfecta 1	MESH:C565316	OMIM:605594	DFNA39-Dentinogenesis Imperfecta 1 Syndrome|DFNA39/DENTINOGENESIS IMPERFECTA 1 SYNDROME|DFNA39/DGI1 SYNDROME|DGI1/DFNA39 SYNDROME
/d/05193	Deafness, Autosomal Dominant 3A	MESH:C567277	OMIM:601544	DFNA3A
/d/05194	Deafness, Autosomal Dominant 3B	MESH:C567215	OMIM:612643	DFNA3B
/d/05195	DEAFNESS, AUTOSOMAL DOMINANT 40	OMIM:616357	DO:DOID:0110566	DFNA40
/d/05196	Deafness, Autosomal Dominant 41	MESH:C564272	OMIM:608224	DFNA41
/d/05197	Deafness, Autosomal Dominant 43	MESH:C564246	OMIM:608394	DFNA43
/d/05198	Deafness, Autosomal Dominant 44	MESH:C564399	OMIM:607453	DFNA44
/d/05199	Deafness, Autosomal Dominant 47	MESH:C563885	OMIM:608652	DFNA47
/d/05200	Deafness, Autosomal Dominant 48	MESH:C564322	OMIM:607841	DFNA48
/d/05201	Deafness, Autosomal Dominant 49	MESH:C564250	OMIM:608372	DFNA49
/d/05202	DEAFNESS, AUTOSOMAL DOMINANT 4A	OMIM:600652	DO:DOID:0110573	DEAFNESS, AUTOSOMAL DOMINANT 4|DFNA4|DFNA4A
/d/05203	DEAFNESS, AUTOSOMAL DOMINANT 4B	OMIM:614614	DO:DOID:0110574	DFNA4B
/d/05204	Deafness, Autosomal Dominant 5	MESH:C563410	OMIM:600994	DFNA5
/d/05205	DEAFNESS, AUTOSOMAL DOMINANT 50	OMIM:613074	DO:DOID:0110576	DFNA50
/d/05206	DEAFNESS, AUTOSOMAL DOMINANT 51	OMIM:613558	DO:DOID:0110577	CHROMOSOME 9q21.11 DUPLICATION SYNDROME|DFNA51
/d/05207	Deafness, Autosomal Dominant 52	MESH:C564348	OMIM:607683	DEAFNESS, AUTOSOMAL DOMINANT 42|DFNA42|DFNA52
/d/05208	Deafness, Autosomal Dominant 53	MESH:C566495	OMIM:609965	DFNA53
/d/05210	DEAFNESS, AUTOSOMAL DOMINANT 56	OMIM:615629	DO:DOID:0110581	DFNA56
/d/05212	Deafness, Autosomal Dominant 59	MESH:C567216	OMIM:612642	DFNA59
/d/05217	Deafness, Autosomal Dominant 6	MESH:C563421	OMIM:600965	Deafness, Autosomal Dominant 14|Deafness, Autosomal Dominant 38|DFNA14|DFNA38|DFNA6
/d/05213	DEAFNESS, AUTOSOMAL DOMINANT 64	OMIM:614152	DO:DOID:0110585	DFNA64
/d/05214	DEAFNESS, AUTOSOMAL DOMINANT 65	OMIM:616044	DO:DOID:0110586	DFNA65
/d/05215	DEAFNESS, AUTOSOMAL DOMINANT 67	OMIM:616340	DO:DOID:0110588	DFNA67
/d/05216	DEAFNESS, AUTOSOMAL DOMINANT 68	OMIM:616707	DO:DOID:0110589	DFNA68
/d/05218	Deafness, Autosomal Dominant 7	MESH:C563321	OMIM:601412	DFNA7
/d/05220	Deafness, Autosomal Dominant 9	MESH:C563335	OMIM:601369	DFNA9
/d/05176	Deafness, autosomal dominant nonsyndromic sensorineural 17	MESH:C538050	OMIM:603622	COCHLEOSACCULAR DEGENERATION, INCLUDED|DEAFNESS, AUTOSOMAL DOMINANT 17|DFNA17|Late-onset progressive hereditary hearing impairment due to cochleosaccular degeneration
/d/05180	Deafness, autosomal dominant nonsyndromic sensorineural 22	MESH:C538197	na	Deafness, Autosomal Dominant 22|DFNA22|DFNA 22
/d/05223	Deafness, autosomal dominant nonsyndromic sensorineural 23	MESH:C538198	na	na
/d/05224	Deafness, autosomal dominant nonsyndromic sensorineural 24	MESH:C538199	na	na
/d/05225	Deafness, autosomal dominant nonsyndromic sensorineural 3	MESH:C538200	na	Neurosensory nonsyndromic dominant deafness 1
/d/05226	Deafness, autosomal dominant nonsyndromic sensorineural 53	MESH:C538201	na	na
/d/05227	Deafness, Autosomal Recessive	MESH:C564609	na	na
/d/05298	Deafness, Autosomal Recessive 10	MESH:C565341	na	DFNB10
/d/05228	DEAFNESS, AUTOSOMAL RECESSIVE 101	OMIM:615837	DO:DOID:0110462	DFNB101
/d/05229	DEAFNESS, AUTOSOMAL RECESSIVE 102	OMIM:615974	DO:DOID:0110463	DFNB102
/d/05230	DEAFNESS, AUTOSOMAL RECESSIVE 103	OMIM:616042	DO:DOID:0110464	DFNB103
/d/05231	DEAFNESS, AUTOSOMAL RECESSIVE 104	OMIM:616515	DO:DOID:0110465	DFNB104
/d/05232	Deafness, Autosomal Recessive 12	MESH:C563327	OMIM:601386	DFNB12
/d/05233	Deafness, Autosomal Recessive 13	MESH:C566410	OMIM:603098	DFNB13
/d/05234	Deafness, Autosomal Recessive 14	MESH:C566344	OMIM:603678	DFNB14
/d/05235	Deafness, Autosomal Recessive 15	MESH:C566611	OMIM:601869	DEAFNESS, AUTOSOMAL RECESSIVE 72|DEAFNESS, AUTOSOMAL RECESSIVE 95|DFMB15|DFNB15|DFNB72|DFNB95
/d/05236	Deafness, Autosomal Recessive 16	MESH:C566339	OMIM:603720	DFNB16
/d/05237	Deafness, Autosomal Recessive 17	MESH:C566418	OMIM:603010	DFNB17
/d/05238	Deafness, Autosomal Recessive 18	MESH:C566580	na	DFNB18
/d/05238	DEAFNESS, AUTOSOMAL RECESSIVE 18A	OMIM:602092	DO:DOID:0110473	DEAFNESS, AUTOSOMAL RECESSIVE 18|DFNB18|DFNB18A
/d/05239	DEAFNESS, AUTOSOMAL RECESSIVE 18B	OMIM:614945	DO:DOID:0110474	DFNB18B
/d/05240	Deafness, Autosomal Recessive 1A	MESH:C567134	OMIM:220290	Deafness, Digenic, Gjb2-Gjb3|DEAFNESS, DIGENIC, GJB2/GJB3, INCLUDED|Deafness, Digenic, Gjb2-Gjb6|DEAFNESS, DIGENIC, GJB2/GJB6, INCLUDED|DFNB1A
/d/05241	Deafness, Autosomal Recessive 1b	MESH:C567213	OMIM:612645	DFNB1B
/d/05242	Deafness, Autosomal Recessive 2	MESH:C564007	OMIM:600060	DFNB2|Neurosensory Nonsyndromic Recessive Deafness 2|NSRD2
/d/05243	Deafness, Autosomal Recessive 20	MESH:C565828	OMIM:604060	DFNB20
/d/05244	Deafness, Autosomal Recessive 21	MESH:C566353	OMIM:603629	DFNB21
/d/05245	Deafness, Autosomal Recessive 22	MESH:C564633	OMIM:607039	DFNB22
/d/05246	Deafness, Autosomal Recessive 23	MESH:C563705	OMIM:609533	DFNB23
/d/05247	Deafness, Autosomal Recessive, 24	MESH:C567027	OMIM:611022	DEAFNESS, AUTOSOMAL RECESSIVE 24|DFNB24
/d/05248	DEAFNESS, AUTOSOMAL RECESSIVE 25	OMIM:613285	DO:DOID:0110483	DFNB25
/d/05249	Deafness, Autosomal Recessive 26	MESH:C565329	OMIM:605428	DFNB26
/d/05250	Deafness, Autosomal Recessive 27	MESH:C565287	OMIM:605818	DFNB27
/d/05251	Deafness, Autosomal Recessive 28	MESH:C565218	OMIM:609823	DFNB28
/d/05252	DEAFNESS, AUTOSOMAL RECESSIVE 29	OMIM:614035	DO:DOID:0110487	DFNB29
/d/05253	Deafness, Autosomal Recessive 3	MESH:C563961	OMIM:600316	DFNB3|Neurosensory Nonsyndromic Recessive Deafness 3|NSRD3
/d/05254	Deafness, Autosomal Recessive 30	MESH:C564624	OMIM:607101	DFNB30
/d/05255	Deafness, Autosomal Recessive 31	MESH:C564629	OMIM:607084	DFNB31|Whirler, Mouse, Homolog Of
/d/05256	Deafness, Autosomal Recessive 32	MESH:C563884	OMIM:608653	DFNB32
/d/05257	Deafness, Autosomal Recessive 33	MESH:C564602	OMIM:607239	DFNB33
/d/05258	Deafness, Autosomal Recessive 35	MESH:C563908	OMIM:608565	DFNB35
/d/05259	Deafness, Autosomal Recessive 36	MESH:C563815	na	DFNB36
/d/05259	DEAFNESS, AUTOSOMAL RECESSIVE 36, WITH OR WITHOUT VESTIBULAR INVOLVEMENT	OMIM:609006	DO:DOID:0110494	DEAFNESS, AUTOSOMAL DOMINANT, WITHOUT VESTIBULAR INVOLVEMENT, INCLUDED|DFNB36
/d/05260	Deafness, Autosomal Recessive 37	MESH:C564331	OMIM:607821	DFNB37
/d/05261	Deafness, Autosomal Recessive 38	MESH:C564273	OMIM:608219	DFNB38
/d/05262	Deafness, Autosomal Recessive 39	MESH:C564265	OMIM:608265	DFNB39
/d/05263	Deafness, Autosomal Recessive 40	MESH:C564266	OMIM:608264	DFNB40
/d/05264	Deafness, Autosomal Recessive 42	MESH:C566460	OMIM:609646	DFNB42
/d/05265	Deafness, Autosomal Recessive 44	MESH:C565716	OMIM:610154	DFNB44
/d/05266	DEAFNESS, AUTOSOMAL RECESSIVE 45	OMIM:612433	DO:DOID:0110502	DFNB45
/d/05267	Deafness, Autosomal Recessive 46	MESH:C566459	OMIM:609647	DFNB46
/d/05329	Deafness, Autosomal Recessive 47	MESH:C566498	OMIM:609946	DFNB47
/d/05268	Deafness, Autosomal Recessive 48	MESH:C563720	OMIM:609439	DFNB48
/d/05269	Deafness, Autosomal Recessive 49	MESH:C565717	OMIM:610153	DFNB49
/d/05270	DEAFNESS, AUTOSOMAL RECESSIVE 4, WITH ENLARGED VESTIBULAR AQUEDUCT	OMIM:600791	DO:DOID:0050332|DO:DOID:0110498	DFNB4|DILATED VESTIBULAR AQUEDUCT|DVA|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 4|NSRD4
/d/05271	Deafness, Autosomal Recessive 5	MESH:C563444	OMIM:600792	DFNB5|Neurosensory Nonsyndromic Recessive Deafness 5|NSRD5
/d/05272	Deafness, autosomal recessive 51	MESH:C538202	OMIM:609941	DFNB51
/d/05273	Deafness, Autosomal Recessive 53	MESH:C566453	OMIM:609706	DFNB53
/d/05274	Deafness, autosomal recessive 55	MESH:C538203	OMIM:609952	DFNB55
/d/05275	Deafness, Autosomal Recessive 59	MESH:C565698	OMIM:610220	DFNB59
/d/05276	Deafness, Autosomal Recessive 6	MESH:C563418	OMIM:600971	DFNB6|Neurosensory Nonsyndromic Recessive Deafness 6|NSRD6
/d/05277	DEAFNESS, AUTOSOMAL RECESSIVE 61	OMIM:613865	DO:DOID:0110513	DFNB61
/d/05278	Deafness, Autosomal Recessive 62	MESH:C565719	OMIM:610143	DFNB62
/d/05279	Deafness, Autosomal Recessive 63	MESH:C566951	OMIM:611451	DFNB63
/d/05280	Deafness, Autosomal Recessive 65	MESH:C565211	OMIM:610248	DFNB65
/d/05281	Deafness, Autosomal Recessive 66	MESH:C565701	OMIM:610212	DFNB66
/d/05282	Deafness, Autosomal Recessive 67	MESH:C565207	OMIM:610265	DFNB67
/d/05283	Deafness, Autosomal Recessive 68	MESH:C563669	OMIM:610419	DFNB68
/d/05284	Deafness, Autosomal Recessive 7	MESH:C563417	OMIM:600974	Deafness, Autosomal Recessive 11|DFNB11|Dfnb7
/d/05285	DEAFNESS, AUTOSOMAL RECESSIVE 70	OMIM:614934	DO:DOID:0110521	DFNB70
/d/05286	Deafness, Autosomal Recessive 71	MESH:C567562	OMIM:612789	DFNB71
/d/05287	DEAFNESS, AUTOSOMAL RECESSIVE 74	OMIM:613718	DO:DOID:0110523	DFNB74
/d/05288	DEAFNESS, AUTOSOMAL RECESSIVE 76	OMIM:615540	DO:DOID:0110524	DFNB76
/d/05289	Deafness, Autosomal Recessive 77	MESH:C567543	OMIM:613079	DFNB77
/d/05290	Deafness, Autosomal Recessive 79	MESH:C567651	OMIM:613307	DFNB79
/d/05298	DEAFNESS, AUTOSOMAL RECESSIVE 8	OMIM:601072	DO:DOID:0110527	DEAFNESS, AUTOSOMAL RECESSIVE 10|DEAFNESS, CHILDHOOD-ONSET NEUROSENSORY, AUTOSOMAL RECESSIVE 8|DFNB10|DFNB8|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 8|NSRD8
/d/05291	DEAFNESS, AUTOSOMAL RECESSIVE 83	OMIM:613685	DO:DOID:0110528	DFNB83
/d/05292	DEAFNESS, AUTOSOMAL RECESSIVE 84A	OMIM:613391	DO:DOID:0110529	DEAFNESS, AUTOSOMAL RECESSIVE 84|DEAFNESS, AUTOSOMAL RECESSIVE 84A, WITH VESTIBULAR DYSFUNCTION|DFNB84|DFNB84A
/d/05293	DEAFNESS, AUTOSOMAL RECESSIVE 84B	OMIM:614944	DO:DOID:0110530	DFNB84B
